135,03, 39 ,B,Temperature,4,283BAEC40600007C,033912,49.980435,19.677067,212.9,A3B100F015D350C00013
136,03, 39 ,B,Temperature,4,28BB6AC506000024,033913,49.980436,19.677015,211.83,A1B000F015D550C00106
137,03, 40 ,B,Temperature,4,283408C4060000F7,034000,49.980409,19.677164,212.73,A3B100F015D500C00386
138,03, 40 ,B,Temperature,4,28426EC406000050,034001,49.980409,19.677164,211.73,A3B100F015D500C00386
139,03, 40 ,B,Temperature,4,28221DD30600000E,034002,49.980409,19.677164,213.73,A3B100F015D500C00386
140,03, 40 ,B,Temperature,4,28F6C3C406000054,034003,49.980409,19.677112,214.73,A4B100F015D500C00311
141,03, 40 ,B,Temperature,4,28E9DCC3060000BE,034004,49.980409,19.677112,211.73,A4B100F015D500C00311
142,03, 40 ,B,Temperature,4,28458BC506000052,034005,49.980409,19.677112,212.73,A4B100F015D500C00311
143,03, 40 ,B,Temperature,4,2825BBC40600009A,034006,49.980409,19.677204,211.7,A2B100F015D350C00171
144,03, 40 ,B,Temperature,4,28FD56C30600004F,034007,49.980409,19.677204,212.7,A2B100F015D350C00171
145,03, 40 ,B,Temperature,4,283B21C4060000D8,034008,49.980409,19.677112,213.73,A4B100F015D500C00311
146,03, 40 ,B,Temperature,4,286FB2C306000055,034009,49.980411,19.677013,211.83,A1B000F015D550C00054
147,03, 41 ,B,Temperature,4,288C0BC40600001F,034100,49.980388,19.677114,211.83,A4B100F015D500C00272
148,03, 41 ,B,Temperature,4,28ECD3C4060000BC,034101,49.980387,19.677244,211.92,A1B000F015D550C00187
149,03, 41 ,B,Temperature,4,28BCDAC3060000E7,034102,49.980389,19.677068,213.91,A3B100F015D350C00123
150,03, 41 ,B,Temperature,4,283A85C306000045,034103,49.980388,19.677167,212.68,A3B100F015D500C00436
151,03, 41 ,B,Temperature,4,288658C30600008D,034104,49.980389,19.677068,211.91,A3B100F015D350C00123
152,03, 41 ,B,Temperature,4,28C6A0C506000069,034105,49.980388,19.677167,213.68,A3B100F015D500C00436
